ap_timeo;ap_datemaj;Commune (nom);Coordonnées;Commune (code INSEE);id;ap_datedeb;ap_datefin;ap_adresse;desserte;desserte_scolaire;desserte_soirs_we;desserte_dimanche;desserte_2145;acces_pmr;banc;eclairage;poubelle;quartier_offre;ap_modif;Date de début de version;Date de fin de version;Est la version active;Visibilité
2814;2022-06-27T02:00:00+02:00;Saint-Grégoire;48.143142, -1.686467;35278;2814;2022-10-24T02:00:00+02:00;;1 la Victoire, Saint-Grégoire;C2 78 178;204;;;;Oui;Oui;Oui;Oui;Saint-Grégoire - Haut Trait/CHP;Changement de desserte;2022-10-24;2024-08-31;Oui;Grand public
1572;2022-06-27T02:00:00+02:00;Rennes;48.118015, -1.675219;35238;1572;2022-10-24T02:00:00+02:00;;6 bis rue de Vincennes, Rennes;C3 10 12;;;;;Oui;Non;Oui;Non;Fougères/Sévigné;Changement de desserte;2023-08-01;;Oui;Grand public
1494;2022-06-27T02:00:00+02:00;Rennes;48.121224, -1.702943;35238;1494;2022-10-24T02:00:00+02:00;;18 avenue de la Bataille Flandres-Dunkerque Mai 1940, Rennes;78 178;;;;;Oui;Oui;Oui;Non;Campus Villejean;Changement de desserte;2022-10-24;;Oui;Grand public
3313;2022-06-27T02:00:00+02:00;Thorigné-Fouillard;48.159169, -1.579798;35334;3313;2022-10-24T02:00:00+02:00;;14 rue de la Forêt, Thorigné-Fouillard;50;201 221;50;50;50;Oui;Oui;Oui;Oui;Thorigné Centre ville;Changement de desserte;2022-10-24;;Oui;Grand public
1552;2022-06-27T02:00:00+02:00;Rennes;48.110624, -1.673506;35238;1552;2022-10-24T02:00:00+02:00;;1 rue Kléber, Rennes;C5 Relais_b;;;;;Oui;Non;Oui;Oui;Rennes Centre;Changement de desserte;2023-08-01;;Oui;Grand public
2281;2022-09-30T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.09215, -1.702501;35281;2281;2022-10-24T02:00:00+02:00;;87 boulevard Jean Mermoz, Saint-Jacques-de-la-Lande;C7 C7ex;;C7;C7;C7;Oui;Oui;Oui;Oui;;Création;2024-02-12;;Oui;Grand public
3804;2021-09-15T02:00:00+02:00;Bourgbarré;47.995183, -1.624234;35032;3804;;;2 allée des Prêles, Bourgbarré;74;Ts51 233;;61;;Oui;Oui;Oui;Oui;Bourgbarré - ZAC de la Grée;Autre;2002-01-01;;Oui;Grand public
2335;2022-06-27T02:00:00+02:00;Bruz;48.026311, -1.73451;35047;2335;2022-10-24T02:00:00+02:00;;1 quater rue du Champ Niguel, Bruz;59 91 159 C7 90;;C7;C7;C7;Oui;Oui;Oui;Oui;Bruz - Est;Changement de desserte;2022-10-24;;Oui;Grand public
3959;2022-06-27T02:00:00+02:00;Saint-Sulpice-la-Forêt;48.211771, -1.590509;35315;3959;2022-10-24T02:00:00+02:00;;5 le Tronchay, Saint-Sulpice-la-Forêt;70 71;;51;71;;Oui;Non;Non;Non;Saint-Sulpice la Forêt Tronchay;Changement de desserte;2022-10-24;;Oui;Grand public
2365;2022-09-01T02:00:00+02:00;Bruz;48.020489, -1.743438;35047;2365;2022-10-24T02:00:00+02:00;;22 rue Andrée Recipon, Bruz;;Ts4 Ts7 Ts9 Ts10 Ts11 Ts12 229 231 219;;;;Non;Non;Non;Non;Bruz - scolaire;Changement de desserte;2022-10-24;;Oui;Grand public
2338;2022-09-21T02:00:00+02:00;Bruz;48.033244, -1.733097;35047;2338;2022-10-24T02:00:00+02:00;;32 rue du Champ Niguel, Bruz;59 91 C7 90;229;;C7;;Oui;Oui;Oui;Oui;Bruz - Est;Changement de desserte;2022-10-24;;Oui;Grand public
2149;2022-09-30T02:00:00+02:00;Cesson-Sévigné;48.122839, -1.591477;35051;2149;2022-10-24T02:00:00+02:00;;28 boulevard de Dézerseul, Cesson-Sévigné;34;216;;;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
1361;2022-06-27T02:00:00+02:00;Rennes;48.094222, -1.658163;35238;1361;2022-10-24T02:00:00+02:00;;11 rue Paul Langevin, Rennes;12;;;;;Oui;Oui;Oui;Non;Francisco Ferrer;Changement de desserte;2022-10-24;;Oui;Grand public
1483;2022-06-27T02:00:00+02:00;Rennes;48.12955, -1.64367;35238;1483;2022-10-24T02:00:00+02:00;;282 rue de Fougères, Rennes;83;;;;;Oui;Oui;Oui;Non;Parc des Gayeulles;Changement de desserte;2022-10-24;;Oui;Grand public
2437;2022-06-27T02:00:00+02:00;Betton;48.18162, -1.639271;35024;2437;2022-10-24T02:00:00+02:00;;15 avenue d'Armorique, Betton;51 78 83 178;202 222;51;51;51;Oui;Oui;Oui;Oui;Betton - centre ville;Changement de desserte;2022-10-24;;Oui;Grand public
1029;2022-09-01T02:00:00+02:00;Rennes;48.11823, -1.671089;35238;1029;2022-10-24T02:00:00+02:00;;81 rue Jean Guéhenno, Rennes;C1 N5 Relais_b;;;;;Oui;Oui;Oui;Non;Fougères/Sévigné;Nouveau nom;2024-02-12;2024-08-31;Oui;Grand public
5055;2022-09-01T02:00:00+02:00;;;;3043;2022-09-20T02:00:00+02:00;;24 rue de la Marbaudais, Rennes;b;;;;;Oui;Oui;Oui;Oui;;Création;;;;
5066;2022-09-01T02:00:00+02:00;;;;3046;2022-09-20T02:00:00+02:00;;19 rue des Munitionnettes, Saint-Jacques-de-la-Lande;b;;;;;Oui;Oui;Oui;Oui;;Création;;;;
3116;2022-06-27T02:00:00+02:00;Pacé;48.150947, -1.771877;35210;3116;2022-10-24T02:00:00+02:00;;9 boulevard de la Duchesse Anne, Pacé;65;236 234;77;77;77;Oui;Oui;Oui;Oui;Pacé - Centre;Changement de desserte;2022-10-24;;Oui;Grand public
3859;2022-06-27T02:00:00+02:00;Mordelles;48.088106, -1.799966;35196;3859;2022-10-24T02:00:00+02:00;;1 le Pré Vert, Mordelles;55;239;;55;54;Non;Oui;Oui;Oui;Mordelles - Campagne;Changement de desserte;2022-10-24;;Oui;Grand public
2827;2022-06-27T02:00:00+02:00;Saint-Grégoire;48.148996, -1.656601;35278;2827;2022-10-24T02:00:00+02:00;;23 avenue de la Libération, Saint-Grégoire;51 71;202 223;;51 71;51;Oui;Oui;Oui;Oui;Saint-Grégoire Maison Blanche/Kerfleury;Changement de desserte;2023-07-10;;Oui;Grand public
4610;2022-06-27T02:00:00+02:00;Chevaigné;48.199223, -1.627788;35079;4610;2022-10-24T02:00:00+02:00;;7 la Chopinais, Chevaigné;71;202 222 223;51;71;;Impossible;Non;Non;Non;Chevaigné Chopinais;Changement de desserte;2022-10-24;;Oui;Grand public
4660;2021-06-29T02:00:00+02:00;Cintré;48.114373, -1.903277;35080;4660;;;3 Bintin, Cintré;;Ts36;;;;Non;Non;Non;Non;Cintré - scolaire;;2002-01-01;;Oui;Grand public
4515;2018-02-07T01:00:00+01:00;Gévezé;48.187914, -1.788333;35120;4515;;;3 la Basse Prévautais, Gévezé;;Ts45;;;;Non;Non;Non;Non;Gévezé - scolaire;;2023-09-04;;Oui;Grand public
2064;2022-06-27T02:00:00+02:00;Cesson-Sévigné;48.112545, -1.607241;35051;2064;2022-10-24T02:00:00+02:00;;17 avenue des Peupliers, Cesson-Sévigné;14 34 67;;11;;;Oui;Non;Non;Non;Cesson Gare;Changement de desserte;2024-02-12;;Oui;Grand public
2119;2018-02-07T01:00:00+01:00;Cesson-Sévigné;48.108229, -1.580927;35051;2119;2016-08-29T02:00:00+02:00;;2 route de Domloup, Cesson-Sévigné;;Ts61;;;;Non;Non;Non;Non;Cesson campagne;;2016-08-29;;Oui;Grand public
4904;2018-02-07T01:00:00+01:00;Langan;48.23421, -1.843908;35144;4904;2016-08-29T02:00:00+02:00;;53 la Rouaudière, Langan;;Ts71;;;;Non;Non;Non;Non;Langan - scolaire;;2016-08-29;;Oui;Grand public
4532;2021-09-15T02:00:00+02:00;Gévezé;48.222643, -1.784527;35120;4532;2016-09-01T02:00:00+02:00;;1 le Pré Sainte-Justine, Gévezé;;Ts45;;;;Non;Non;Non;Non;Gévezé - scolaire;;2016-09-01;;Oui;Grand public
2607;2022-06-27T02:00:00+02:00;Vern-sur-Seiche;48.052615, -1.613836;35352;2607;2022-10-24T02:00:00+02:00;;21 allée Sydney Béchet, Vern-sur-Seiche;62;;;62;62;Oui;Oui;Oui;Oui;Vern - Haute Abbaye;Changement de desserte;2022-10-24;;Oui;Grand public
2733;2022-06-27T02:00:00+02:00;Noyal-Châtillon-sur-Seiche;48.034197, -1.663402;35206;2733;2022-10-24T02:00:00+02:00;;17 rue Paul Valéry, Noyal-Châtillon-sur-Seiche;61 161;Ts3 Ts52 Ts82 212;61;61;;Oui;Oui;Non;Oui;Noyal Sud;Changement de desserte;2022-10-24;2024-09-01;Oui;Grand public
1094;2022-06-27T02:00:00+02:00;Rennes;48.113208, -1.69329;35238;1094;2022-10-24T02:00:00+02:00;;4 boulevard de Verdun, Rennes;C2 10;;;;;Oui;Oui;Oui;Non;Bourg L'Evesque;Changement de desserte;2022-10-24;2024-08-31;Oui;Grand public
1389;2022-06-27T02:00:00+02:00;Rennes;48.101249, -1.71181;35238;1389;2022-10-24T02:00:00+02:00;;1 place Saint-Guénolé, Rennes;10 API;;;;;Oui;Non;Non;Non;Cleunay;Changement de desserte;2024-02-12;;Oui;Grand public
1391;2022-06-27T02:00:00+02:00;Rennes;48.101056, -1.711799;35238;1391;2022-10-24T02:00:00+02:00;;1 place Saint-Guénolé, Rennes;10 TTZ API;;;;;Oui;Oui;Oui;Oui;Cleunay;Changement de desserte;2024-02-12;;Oui;Grand public
1279;2022-06-27T02:00:00+02:00;Rennes;48.119451, -1.674371;35238;1279;2022-10-24T02:00:00+02:00;;96 rue d'Antrain, Rennes;C3;;;;;Oui;Oui;Oui;Non;Rue d'Antrain;Changement de desserte;2023-08-01;;Oui;Grand public
4800;2022-06-27T02:00:00+02:00;Bécherel;48.296249, -1.94536;35022;4800;2022-10-24T02:00:00+02:00;;36 rue de la Libération, Bécherel;82;242;;82;;Oui;Non;Non;Non;Bécherel - centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
2013;2022-06-27T02:00:00+02:00;Cesson-Sévigné;48.116419, -1.607397;35051;2013;2022-10-24T02:00:00+02:00;;10 rue de la Croix Connue, Cesson-Sévigné;C6;206;;;;Oui;Oui;Oui;Oui;Cesson Centre;Changement de desserte;2022-10-24;;Oui;Grand public
2211;2022-09-01T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.086646, -1.707824;35281;2211;2022-10-24T02:00:00+02:00;;24 avenue Roger Dodin, Saint-Jacques-de-la-Lande;C6 C7 13 N3;209;C7;C7;C7;Oui;Oui;Oui;Oui;Morinais;Nouveau nom;2022-11-21;;Oui;Grand public
2253;2021-11-23T01:00:00+01:00;Saint-Jacques-de-la-Lande;48.086649, -1.723089;35281;2253;2020-06-25T02:00:00+02:00;;101 rue Frédéric Benoist, Saint-Jacques-de-la-Lande;37;;;;;Impossible;Non;Non;Non;ZI Haie des Cognets;Déplacement;2020-06-25;;Oui;Grand public
1657;2022-06-27T02:00:00+02:00;Rennes;48.125318, -1.667695;35238;1657;2022-10-24T02:00:00+02:00;;6 rue de la Motte-Brûlon, Rennes;32;;;;;Oui;Non;Non;Non;Motte-Brûlon;Changement de desserte;2022-10-24;;Oui;Grand public
1261;2022-09-30T02:00:00+02:00;Rennes;48.124112, -1.668138;35238;1261;2022-10-24T02:00:00+02:00;;157 avenue Général George S. Patton, Rennes;C3;;;;;Oui;Oui;Non;Non;Motte-Brûlon;Changement de desserte;2022-10-24;;Oui;Grand public
1395;2022-09-01T02:00:00+02:00;Rennes;48.100945, -1.70696;35238;1395;2022-10-24T02:00:00+02:00;;23 rue Ferdinand de Lesseps, Rennes;10 TTZ N3 Relais_b;;;;;Oui;Oui;Oui;Oui;Cleunay;Nouveau nom;2024-02-12;;Oui;Grand public
2320;2022-06-27T02:00:00+02:00;Bruz;48.040393, -1.755184;35047;2320;2022-10-24T02:00:00+02:00;;11 la Croix Madame, Bruz;C7;219 229 245;C7;C7;C7;Non;Non;Non;Non;Bruz - Ker Lann;Changement de desserte;2022-10-24;;Oui;Grand public
2273;2022-06-27T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.092241, -1.697691;35281;2273;2022-10-24T02:00:00+02:00;;5 rue Jean Pont, Saint-Jacques-de-la-Lande;13 37;209;;;;Non;Non;Non;Non;Saint-Jacques rennais;Changement de desserte;2022-10-24;;Oui;Grand public
2452;2022-06-27T02:00:00+02:00;Betton;48.175446, -1.662388;35024;2452;2022-10-24T02:00:00+02:00;;8 B rue d'Altenbeken, Betton;78 178;;;;;Oui;Oui;Oui;Oui;Betton - Ouest;Changement de desserte;2022-10-24;;Oui;Grand public
2412;2022-06-27T02:00:00+02:00;Betton;48.16262, -1.647125;35024;2412;2022-10-24T02:00:00+02:00;;1 Bourg Nouveau, Betton;51 71;202 223;51;51 71;51;Oui;Non;Non;Non;Betton - Est;Changement de desserte;2023-07-10;;Oui;Grand public
2283;2022-09-30T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.091802, -1.703094;35281;2283;2022-09-20T02:00:00+02:00;;1 B rue Louis Braille, Saint-Jacques-de-la-Lande;;;;;;Oui;Oui;Oui;Oui;;Création;2023-09-04;;Oui;Grand public
2145;2022-09-01T02:00:00+02:00;Cesson-Sévigné;48.114245, -1.608615;35051;2145;2022-10-24T02:00:00+02:00;;2 rue de Paris, Cesson-Sévigné;14;206 214;;;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
2151;2022-09-30T02:00:00+02:00;Cesson-Sévigné;48.125362, -1.613001;35051;2151;2022-10-24T02:00:00+02:00;;56 rue du Douet, Cesson-Sévigné;34;;;;;Oui;;;;;Création;2024-02-12;;Oui;Grand public
2539;2022-06-27T02:00:00+02:00;Le Rheu;48.096488, -1.79816;35240;2539;2022-10-24T02:00:00+02:00;;4 clos des Badiers, le Rheu;76;Ts32;;;54;Oui;Non;Non;Non;Le Rheu - Acquêts / Champs Freslons;Changement de desserte;2023-09-04;;Oui;Grand public
2314;2022-06-27T02:00:00+02:00;Bruz;48.054397, -1.740285;35047;2314;2022-10-24T02:00:00+02:00;;1 rue Charles Coude, Bruz;13;;;;;Oui;Oui;Non;Oui;Bruz - Ker Lann;Nouveau nom;2022-10-24;;Oui;Grand public
2548;2022-09-30T02:00:00+02:00;Le Rheu;48.100345, -1.80141;35240;2548;2022-10-24T02:00:00+02:00;;9 avenue du Clos Joury, le Rheu;54 154;Ts33;;54;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
2813;2022-06-27T02:00:00+02:00;Saint-Grégoire;48.147437, -1.686162;35278;2813;2022-10-24T02:00:00+02:00;;8 allée de la Charmille, Saint-Grégoire;C2 178;204;;;;Oui;Oui;Oui;Oui;Saint-Grégoire - Haut Trait/CHP;Changement de desserte;2022-10-24;2024-08-31;Oui;Grand public
1360;2022-06-27T02:00:00+02:00;Rennes;48.092518, -1.658308;35238;1360;2022-10-24T02:00:00+02:00;;56 rue Paul Langevin, Rennes;12;;;;;Oui;Oui;Oui;Non;Francisco Ferrer;Changement de desserte;2022-10-24;;Oui;Grand public
1450;2022-06-27T02:00:00+02:00;Rennes;48.08669, -1.688453;35238;1450;2022-10-24T02:00:00+02:00;;5 allée Pierre de Coubertin, Rennes;72 13 59 161 172 TTZ;212 213;72;72;72;Oui;Oui;Oui;Oui;Bréquigny;Changement de desserte;2022-10-24;;Oui;Grand public
1202;2022-06-27T02:00:00+02:00;Rennes;48.120592, -1.644215;35238;1202;2022-10-24T02:00:00+02:00;;23 B avenue Professeur Charles Foulon, Rennes;10 14;;;;;Oui;Oui;Oui;Oui;Beaulieu Campus;Changement de desserte;2022-10-24;;Oui;Grand public
1183;2022-06-27T02:00:00+02:00;Rennes;48.117342, -1.678809;35238;1183;2022-10-24T02:00:00+02:00;;2 rue de l'Hôtel Dieu, Rennes;12 10;;;;;Oui;Oui;Oui;Non;Rennes Centre;Changement de desserte;2023-02-27;;Oui;Grand public
1739;2022-09-30T02:00:00+02:00;Rennes;48.117714, -1.634239;35238;1739;2022-10-24T02:00:00+02:00;;3 allée de Beaulieu, Rennes;C4 N4;;;;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
3108;2022-06-27T02:00:00+02:00;Pacé;48.150859, -1.771989;35210;3108;2022-10-24T02:00:00+02:00;;9 boulevard de la Duchesse Anne, Pacé;65;236 234;;77;;Oui;Oui;Non;Oui;Pacé - Centre;Changement de desserte;2022-10-24;;Oui;Grand public
1148;2022-06-27T02:00:00+02:00;Rennes;48.113405, -1.661265;35238;1148;2022-10-24T02:00:00+02:00;;74 A rue de Paris, Rennes;C5;;;;;Oui;Oui;Oui;Non;Rue de Paris;Changement de desserte;2023-08-01;;Oui;Grand public
2290;2022-09-30T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.094674, -1.705977;35281;2290;2022-10-24T02:00:00+02:00;;15 avenue Germaine Tillion, Saint-Jacques-de-la-Lande;C6;;;;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
2512;2022-06-27T02:00:00+02:00;Le Rheu;48.096139, -1.765111;35240;2512;2022-10-24T02:00:00+02:00;;10 rue Nationale, le Rheu;54 55 56;;54;54 55;54;Oui;Oui;Oui;Oui;Le Rheu - ZA Cormier;Changement de desserte;2023-12-26;;Oui;Grand public
1540;2022-06-27T02:00:00+02:00;Rennes;48.109999, -1.685158;35238;1540;2022-10-24T02:00:00+02:00;;1 quai de la Prévalaye, Rennes;53 153 54 154 55 155 56;;53 54;53 54 55;53 54;Oui;Oui;Non;Non;Mail;Changement de desserte;2022-10-24;;Oui;Grand public
1435;2021-03-11T01:00:00+01:00;;;;3599;2021-03-08T01:00:00+01:00;;52 boulevard Villebois-Mareuil, Rennes;32;;;;;Oui;Non;Non;Non;Cimetière de l'Est;Déplacement;;;;
2049;2022-06-27T02:00:00+02:00;Cesson-Sévigné;48.124436, -1.614097;35051;2049;2022-10-24T02:00:00+02:00;;6 rue des Lacs, Cesson-Sévigné;;206 216;;;;Oui;Oui;Non;Oui;Cesson - La Boulais;Changement de desserte;2022-10-24;;Oui;Grand public
2432;2022-06-27T02:00:00+02:00;Betton;48.186271, -1.633356;35024;2432;2022-10-24T02:00:00+02:00;;4 allée Hector Berlioz, Betton;51 71;202 222 223;;71;;Oui;Oui;Oui;Oui;Betton - Gentillhommière;Changement de desserte;2022-10-24;;Oui;Grand public
2458;2022-06-27T02:00:00+02:00;Betton;48.190991, -1.628981;35024;2458;2022-10-24T02:00:00+02:00;;77 rue de la Forge, Betton;71;202 222 223;51;71;;Oui;Non;Non;Non;Betton - Gentillhommière;Changement de desserte;2022-10-24;;Oui;Grand public
1102;2021-09-15T02:00:00+02:00;Rennes;48.131161, -1.684497;35238;1102;2015-08-31T02:00:00+02:00;;4 rue de la Donelière, Rennes;C2 12 14;;;;;Oui;Non;Oui;Oui;Avenue Gros Malhon;;2015-08-31;2024-08-31;Oui;Grand public
1318;2021-09-15T02:00:00+02:00;Rennes;48.09913, -1.646084;35238;1318;2016-08-29T02:00:00+02:00;;144 rue de Châteaugiron, Rennes;C1;;;;;Oui;Oui;Oui;Oui;Rue de Châteaugiron;;2022-10-24;;Oui;Grand public
1319;2021-09-15T02:00:00+02:00;Rennes;48.097002, -1.641653;35238;1319;2016-08-29T02:00:00+02:00;;198 rue de Châteaugiron, Rennes;C1;;;;;Oui;Oui;Oui;Oui;Rue de Châteaugiron;;2022-10-24;;Oui;Grand public
1323;2021-09-15T02:00:00+02:00;Rennes;48.095474, -1.638069;35238;1323;2016-08-29T02:00:00+02:00;;4 square Louis Harel de la Noé, Rennes;C1;;;;;Oui;Oui;Oui;Oui;Rue de Châteaugiron;;2016-08-29;;Oui;Grand public
1324;2021-09-15T02:00:00+02:00;Rennes;48.09768, -1.642447;35238;1324;2016-08-29T02:00:00+02:00;;1 square Marcel Bozzuffi, Rennes;C1;;;;;Oui;Oui;Oui;Oui;Rue de Châteaugiron;;2016-08-29;;Oui;Grand public
4357;2021-09-15T02:00:00+02:00;Saint-Erblon;48.016983, -1.664722;35266;4357;2017-04-24T02:00:00+02:00;;6 rue Arthur de la Borderie, Saint-Erblon;74;213;61;61;;Oui;Oui;Oui;Oui;Saint-Erblon centre-ville;;2023-01-01;2024-09-01;Oui;Grand public
2944;2021-09-15T02:00:00+02:00;Chartres-de-Bretagne;48.029175, -1.707963;35066;2944;2021-09-02T02:00:00+02:00;;12 rue des Frères Eugène et Denis Bühler, Chartres-de-Bretagne;72 172;;;72;;Oui;Oui;Non;Oui;;Changement de desserte;2021-09-02;;Oui;Grand public
2768;2021-09-15T02:00:00+02:00;;;;3763;2017-09-04T02:00:00+02:00;;23 Couasmes, Noyal-Châtillon-sur-Seiche;;Ts1;;;;Non;Non;Non;Non;;;;;;
4749;2021-09-15T02:00:00+02:00;Laillé;47.954628, -1.686146;35139;4749;2020-09-01T02:00:00+02:00;;1 Montheleu, Laillé;;Ts6 Ts57;;;;;Non;Non;Non;Laillé campagne;Changement de desserte;2020-09-01;;Oui;Grand public
4716;2021-09-15T02:00:00+02:00;Laillé;47.94146, -1.696252;35139;4716;2020-09-01T02:00:00+02:00;;1 la Bossardière, Laillé;;Ts6 Ts57;;;;Non;Non;Non;Non;;Changement de desserte;2020-09-01;;Oui;Grand public
1502;2022-06-27T02:00:00+02:00;Rennes;48.113945, -1.705436;35238;1502;2022-10-24T02:00:00+02:00;;74 rue de Saint-Brieuc, Rennes;53;;53;53;53;Oui;Oui;Non;Oui;Atalante Champeaux;Changement de desserte;2022-10-24;;Oui;Grand public
1388;2022-06-27T02:00:00+02:00;Rennes;48.099353, -1.711217;35238;1388;2022-10-24T02:00:00+02:00;;70 boulevard de la Guérinais, Rennes;10 TTZ;;;;;Oui;Oui;Oui;Oui;Cleunay;Changement de desserte;2024-02-12;;Oui;Grand public
3757;2021-09-15T02:00:00+02:00;Vezin-le-Coquet;48.11887, -1.756833;35353;3757;2015-07-02T02:00:00+02:00;;14 rue de Montfort, Vezin-le-Coquet;53 153 76;227 Ts91;;53;;Oui;Non;Non;Non;Vezin - Centre-ville;Changement de desserte;2015-07-02;;Oui;Grand public
2039;2021-09-15T02:00:00+02:00;Cesson-Sévigné;48.114462, -1.600472;35051;2039;2016-08-29T02:00:00+02:00;;9 B rue de Paris, Cesson-Sévigné;C6 67 167;;;;;Oui;Oui;Oui;Non;Cesson Bourgchevreuil;;2016-08-29;;Oui;Grand public
1213;2021-09-15T02:00:00+02:00;Rennes;48.102902, -1.661403;35238;1213;2021-09-02T02:00:00+02:00;;131 rue Saint-Hélier, Rennes;C1 C2 11;Ts22;;;;Oui;Oui;Oui;Non;Collège Saint-Hélier;Changement de desserte;2023-09-04;;Oui;Grand public
1196;2022-06-27T02:00:00+02:00;Rennes;48.117181, -1.682302;35238;1196;2022-10-24T02:00:00+02:00;;19 rue Legraverend, Rennes;10;;;;;Oui;Oui;Non;Non;Dinan/Saint-Malo;Changement de desserte;2022-10-24;;Oui;Grand public
2416;2022-06-27T02:00:00+02:00;Betton;48.180198, -1.634708;35024;2416;2022-10-24T02:00:00+02:00;;11 allée des Capucines, Betton;51;202 223;51;51;51;Oui;Oui;Oui;Oui;Betton - Est;Changement de desserte;2022-10-24;;Oui;Grand public
3119;2022-06-27T02:00:00+02:00;Pacé;48.147515, -1.781103;35210;3119;2022-10-24T02:00:00+02:00;;12 rue des Bonnets Rouges, Pacé;52;243;;81;77;Oui;Oui;Oui;Oui;Pacé - Sud;Changement de desserte;2022-10-24;;Oui;Grand public
1542;2022-06-27T02:00:00+02:00;Rennes;48.10992, -1.68535;35238;1542;2022-10-24T02:00:00+02:00;;3 quai de la Prévalaye, Rennes;53 153 54 154 55 155 56;;;53 54 55;;Oui;Non;Non;Non;Mail;Changement de desserte;2022-10-24;;Oui;Grand public
1656;2022-06-27T02:00:00+02:00;Rennes;48.125261, -1.667791;35238;1656;2022-10-24T02:00:00+02:00;;6 rue de la Motte-Brûlon, Rennes;32;;;;;Oui;Non;Non;Non;Motte-Brûlon;Changement de desserte;2022-10-24;;Oui;Grand public
1722;2022-09-30T02:00:00+02:00;Rennes;48.104179, -1.672579;35238;1722;2022-10-24T02:00:00+02:00;;9 place de la Gare, Rennes;12 Relais_a Relais_b;208;;;;Oui;;;;;Changement de desserte;2024-02-12;;Oui;Grand public
4360;2022-05-18T02:00:00+02:00;Saint-Erblon;48.021547, -1.653716;35266;4360;2022-09-01T02:00:00+02:00;;9 rue du Verger, Saint-Erblon;61 161;212 Ts3 Ts54;61;61;;Oui;Oui;Oui;Oui;Saint-Erblon centre-ville;Changement de desserte;2022-10-24;2024-09-01;Oui;Grand public
1742;2022-01-07T01:00:00+01:00;Rennes;48.126544, -1.686312;35238;1742;;;197 rue de Saint-Malo, Rennes;Bzh7;;;;;;;;;;Création;2002-01-01;;Oui;Grand public
1717;2022-06-27T02:00:00+02:00;Rennes;48.10567, -1.693268;35238;1717;2022-10-24T02:00:00+02:00;;14 rue Malakoff, Rennes;;;;;;Oui;;;;;Création;2022-10-24;;Oui;Grand public
4262;2020-09-02T02:00:00+02:00;La Chapelle-Thouarault;48.13295, -1.855567;35065;4262;2020-09-07T02:00:00+02:00;;8 la Cherterie, la Chapelle-Thouarault;;Ts32 Ts66;;;;Non;Non;Non;Non;Saint-Gilles - scolaire;Changement de desserte;2020-09-07;;Oui;Grand public
1210;2018-02-07T01:00:00+01:00;Rennes;48.10431, -1.64971;35238;1210;;;7 rue Auguste Pavie, Rennes;11;;;;;Oui;Oui;Oui;Non;Cimetière de l'Est;;2022-10-24;;Oui;Grand public
1229;2018-02-07T01:00:00+01:00;Rennes;48.101154, -1.731617;35238;1229;;;28 rue du Manoir de Servigné, Rennes;11;;;;;Oui;Oui;Non;Non;ZI. Ouest;;2002-01-01;;Oui;Grand public
1240;2018-02-07T01:00:00+01:00;Rennes;48.109257, -1.689687;35238;1240;;;45 mail François Mitterrand, Rennes;C4 11 N1;;;;;Oui;Oui;Non;Non;Mail;;2002-01-01;;Oui;Grand public
1244;2018-02-07T01:00:00+01:00;Rennes;48.102217, -1.655063;35238;1244;;;14 avenue Monseigneur Mouézy, Rennes;11;;11;;;Oui;Oui;Oui;Non;Rue de Châteaugiron;;2002-01-01;;Oui;Grand public
1347;2018-02-07T01:00:00+01:00;Rennes;48.084769, -1.657925;35238;1347;2016-08-29T02:00:00+02:00;;1 chemin de Torigné, Rennes;13;;;;;Oui;Oui;Oui;Non;Le Blosne;;2016-08-29;;Oui;Grand public
8001;2021-09-24T02:00:00+02:00;Le Rheu;48.099735, -1.795006;35240;8001;2021-01-04T01:00:00+01:00;;4 avenue des Bruyères, le Rheu;st1;;;;;Non;Oui;Non;Non;;Création;2021-01-04;;Oui;Grand public
1471;2018-02-07T01:00:00+01:00;Rennes;48.103763, -1.649492;35238;1471;;;84 boulevard Villebois-Mareuil, Rennes;32;;;;;Oui;Oui;Oui;Oui;Cimetière de l'Est;;2024-02-12;;Oui;Grand public
3113;2022-05-18T02:00:00+02:00;Pacé;48.143401, -1.770386;35210;3113;2022-09-01T02:00:00+02:00;;4 boulevard Patrice Dumaine de la Josserie, Pacé;65 77;243;77;77;77;Oui;Non;Non;Non;Pacé - Centre;Changement de desserte;2022-09-01;;Oui;Grand public
2526;2019-07-23T02:00:00+02:00;Le Rheu;48.080424, -1.774424;35240;2526;2019-09-02T02:00:00+02:00;;3 place Saint-Mélaine, le Rheu;56;237 Ts33;;;;Oui;Oui;Oui;Oui;Le Rheu - Moigné;Changement de desserte;2019-09-02;;Oui;Grand public
